Building,"_time",Clients
"316 Rideau","2021-12-21T00:00:00.000-0500",9
"316 Rideau","2022-01-04T00:00:00.000-0500",9
"316 Rideau","2022-01-05T00:00:00.000-0500",9
"316 Rideau","2022-01-07T00:00:00.000-0500",9
"316 Rideau","2022-01-28T00:00:00.000-0500",9
"316 Rideau","2022-02-07T00:00:00.000-0500",9
"316 Rideau","2022-02-08T00:00:00.000-0500",9
"535 Legget","2021-11-22T00:00:00.000-0500",9
"535 Legget","2021-11-24T00:00:00.000-0500",9
"535 Legget","2021-12-11T00:00:00.000-0500",9
"535 Legget","2022-01-20T00:00:00.000-0500",9
"535 Legget","2022-01-22T00:00:00.000-0500",9
"535 Legget","2022-01-28T00:00:00.000-0500",9
"600 Peter Morand","2021-11-28T00:00:00.000-0500",9
"600 Peter Morand","2021-12-21T00:00:00.000-0500",9
"600 Peter Morand","2021-12-27T00:00:00.000-0500",9
"600 Peter Morand","2021-12-29T00:00:00.000-0500",9
"600 Peter Morand","2022-01-03T00:00:00.000-0500",9
"600 Peter Morand","2022-01-07T00:00:00.000-0500",9
"850 Peter Morand","2021-12-04T00:00:00.000-0500",9
"Academic Hall","2022-01-29T00:00:00.000-0500",9
"Academic Hall","2022-01-30T00:00:00.000-0500",9
AlumniHouse,"2021-12-11T00:00:00.000-0500",9
AlumniHouse,"2021-12-14T00:00:00.000-0500",9
AlumniHouse,"2022-01-24T00:00:00.000-0500",9
AlumniHouse,"2022-01-26T00:00:00.000-0500",9
AlumniHouse,"2022-01-31T00:00:00.000-0500",9
Arts,"2021-12-23T00:00:00.000-0500",9
Arts,"2021-12-30T00:00:00.000-0500",9
Brooks,"2021-12-18T00:00:00.000-0500",9
Copernicus,"2021-11-20T00:00:00.000-0500",9
Copernicus,"2021-11-27T00:00:00.000-0500",9
EMBA,"2021-12-09T00:00:00.000-0500",9
EMBA,"2021-12-16T00:00:00.000-0500",9
Gendron,"2021-11-18T00:00:00.000-0500",9
GradHouse,"2021-11-20T00:00:00.000-0500",9
GradHouse,"2021-11-22T00:00:00.000-0500",9
GradHouse,"2021-11-25T00:00:00.000-0500",9
GradHouse,"2021-11-26T00:00:00.000-0500",9
GradHouse,"2021-12-02T00:00:00.000-0500",9
GradHouse,"2021-12-03T00:00:00.000-0500",9
GradHouse,"2021-12-08T00:00:00.000-0500",9
GradHouse,"2021-12-10T00:00:00.000-0500",9
GradHouse,"2021-12-13T00:00:00.000-0500",9
GradHouse,"2022-01-12T00:00:00.000-0500",9
GradHouse,"2022-01-14T00:00:00.000-0500",9
GradHouse,"2022-01-26T00:00:00.000-0500",9
GradHouse,"2022-02-01T00:00:00.000-0500",9
GradHouse,"2022-02-03T00:00:00.000-0500",9
Hagen,"2021-12-24T00:00:00.000-0500",9
Henderson,"2021-12-02T00:00:00.000-0500",9
Henderson,"2021-12-08T00:00:00.000-0500",9
Henderson,"2022-02-06T00:00:00.000-0500",9
KED,"2021-12-28T00:00:00.000-0500",9
KED,"2021-12-31T00:00:00.000-0500",9
KED,"2022-01-02T00:00:00.000-0500",9
"LEES BLOCK A","2021-12-18T00:00:00.000-0500",9
"LEES BLOCK A","2022-01-05T00:00:00.000-0500",9
"LEES BLOCK A","2022-01-07T00:00:00.000-0500",9
"LEES BLOCK A","2022-02-05T00:00:00.000-0500",9
"LEES BLOCK E","2021-12-26T00:00:00.000-0500",9
"LEES BLOCK E","2021-12-27T00:00:00.000-0500",9
"LEES BLOCK E","2021-12-28T00:00:00.000-0500",9
Marchand,"2021-11-22T00:00:00.000-0500",9
Marchand,"2021-11-29T00:00:00.000-0500",9
Marchand,"2021-12-01T00:00:00.000-0500",9
Marchand,"2021-12-02T00:00:00.000-0500",9
Marchand,"2021-12-06T00:00:00.000-0500",9
Marchand,"2022-02-08T00:00:00.000-0500",9
MontPetit,"2021-12-29T00:00:00.000-0500",9
MontPetit,"2022-01-02T00:00:00.000-0500",9
Morisset,"2021-12-25T00:00:00.000-0500",9
Perez,"2021-12-29T00:00:00.000-0500",9
"Sacre Coeur","2021-11-18T00:00:00.000-0500",9
"Sacre Coeur","2021-12-03T00:00:00.000-0500",9
"Sacre Coeur","2021-12-31T00:00:00.000-0500",9
"Sacre Coeur","2022-01-01T00:00:00.000-0500",9
"Seraphin Marion","2021-11-28T00:00:00.000-0500",9
"Seraphin Marion","2022-01-05T00:00:00.000-0500",9
"Seraphin Marion","2022-01-29T00:00:00.000-0500",9
"Seraphin Marion","2022-01-30T00:00:00.000-0500",9
Simard,"2021-12-31T00:00:00.000-0500",9
Simard,"2022-01-02T00:00:00.000-0500",9
Stewart,"2021-11-22T00:00:00.000-0500",9
Stewart,"2021-11-30T00:00:00.000-0500",9
Stewart,"2021-12-02T00:00:00.000-0500",9
Stewart,"2022-02-07T00:00:00.000-0500",9
Tabaret,"2021-12-30T00:00:00.000-0500",9
Tabaret,"2022-01-02T00:00:00.000-0500",9
Vanier,"2021-12-26T00:00:00.000-0500",9
"1 Stewart","2021-12-08T00:00:00.000-0500",8
"1 Stewart","2021-12-21T00:00:00.000-0500",8
"1 Stewart","2021-12-22T00:00:00.000-0500",8
"1 Stewart","2022-01-04T00:00:00.000-0500",8
"1 Stewart","2022-01-14T00:00:00.000-0500",8
"1 Stewart","2022-01-19T00:00:00.000-0500",8
"1 Stewart","2022-01-24T00:00:00.000-0500",8
"1 Stewart","2022-01-27T00:00:00.000-0500",8
"1 Stewart","2022-01-31T00:00:00.000-0500",8
"1 Stewart","2022-02-01T00:00:00.000-0500",8
"100 Laurier","2021-12-23T00:00:00.000-0500",8
"100 Laurier","2022-01-08T00:00:00.000-0500",8
"100 Laurier","2022-01-09T00:00:00.000-0500",8
"100 Laurier","2022-01-30T00:00:00.000-0500",8
"180 Waller","2021-12-01T00:00:00.000-0500",8
"316 Rideau","2021-11-17T00:00:00.000-0500",8
"316 Rideau","2021-11-22T00:00:00.000-0500",8
"316 Rideau","2021-11-23T00:00:00.000-0500",8
"316 Rideau","2021-12-03T00:00:00.000-0500",8
"316 Rideau","2021-12-07T00:00:00.000-0500",8
"316 Rideau","2021-12-10T00:00:00.000-0500",8
"316 Rideau","2021-12-17T00:00:00.000-0500",8
"316 Rideau","2021-12-20T00:00:00.000-0500",8
"316 Rideau","2022-01-03T00:00:00.000-0500",8
"316 Rideau","2022-01-12T00:00:00.000-0500",8
"316 Rideau","2022-01-14T00:00:00.000-0500",8
"316 Rideau","2022-01-21T00:00:00.000-0500",8
"316 Rideau","2022-01-27T00:00:00.000-0500",8
"316 Rideau","2022-02-03T00:00:00.000-0500",8
"535 Legget","2021-12-04T00:00:00.000-0500",8
"535 Legget","2021-12-07T00:00:00.000-0500",8
"535 Legget","2021-12-18T00:00:00.000-0500",8
"535 Legget","2021-12-19T00:00:00.000-0500",8
"535 Legget","2021-12-23T00:00:00.000-0500",8
"535 Legget","2021-12-24T00:00:00.000-0500",8
"535 Legget","2021-12-25T00:00:00.000-0500",8
"535 Legget","2022-01-06T00:00:00.000-0500",8
"535 Legget","2022-01-11T00:00:00.000-0500",8
"535 Legget","2022-01-12T00:00:00.000-0500",8
"535 Legget","2022-01-17T00:00:00.000-0500",8
"535 Legget","2022-01-18T00:00:00.000-0500",8
"535 Legget","2022-01-24T00:00:00.000-0500",8
"600 Peter Morand","2021-12-19T00:00:00.000-0500",8
"600 Peter Morand","2022-01-26T00:00:00.000-0500",8
"850 Peter Morand","2021-12-09T00:00:00.000-0500",8
"850 Peter Morand","2021-12-21T00:00:00.000-0500",8
"850 Peter Morand","2022-01-24T00:00:00.000-0500",8
AlumniHouse,"2021-11-28T00:00:00.000-0500",8
AlumniHouse,"2022-01-07T00:00:00.000-0500",8
AlumniHouse,"2022-01-15T00:00:00.000-0500",8
AlumniHouse,"2022-02-01T00:00:00.000-0500",8
Arts,"2022-01-01T00:00:00.000-0500",8
Arts,"2022-01-03T00:00:00.000-0500",8
Arts,"2022-01-09T00:00:00.000-0500",8
Brooks,"2022-01-15T00:00:00.000-0500",8
CRX,"2021-12-29T00:00:00.000-0500",8
Copernicus,"2021-11-21T00:00:00.000-0500",8
Copernicus,"2021-12-10T00:00:00.000-0500",8
Copernicus,"2021-12-12T00:00:00.000-0500",8
Copernicus,"2021-12-13T00:00:00.000-0500",8
Copernicus,"2022-01-13T00:00:00.000-0500",8
Copernicus,"2022-01-19T00:00:00.000-0500",8
Copernicus,"2022-01-20T00:00:00.000-0500",8
Copernicus,"2022-01-26T00:00:00.000-0500",8
Copernicus,"2022-02-01T00:00:00.000-0500",8
Copernicus,"2022-02-06T00:00:00.000-0500",8
Copernicus,"2022-02-11T00:00:00.000-0500",8
EMBA,"2021-11-18T00:00:00.000-0500",8
EMBA,"2021-11-22T00:00:00.000-0500",8
EMBA,"2021-12-06T00:00:00.000-0500",8
EMBA,"2022-01-07T00:00:00.000-0500",8
Gendron,"2021-11-30T00:00:00.000-0500",8
GradHouse,"2021-11-21T00:00:00.000-0500",8
GradHouse,"2021-11-28T00:00:00.000-0500",8
GradHouse,"2021-12-04T00:00:00.000-0500",8
GradHouse,"2021-12-12T00:00:00.000-0500",8
GradHouse,"2021-12-14T00:00:00.000-0500",8
GradHouse,"2021-12-17T00:00:00.000-0500",8
GradHouse,"2022-01-19T00:00:00.000-0500",8
GradHouse,"2022-01-27T00:00:00.000-0500",8
GradHouse,"2022-01-28T00:00:00.000-0500",8
GradHouse,"2022-02-06T00:00:00.000-0500",8
Hagen,"2021-12-19T00:00:00.000-0500",8
Hagen,"2021-12-23T00:00:00.000-0500",8
Hagen,"2021-12-28T00:00:00.000-0500",8
Henderson,"2021-11-23T00:00:00.000-0500",8
Henderson,"2021-11-30T00:00:00.000-0500",8
Henderson,"2021-12-05T00:00:00.000-0500",8
Henderson,"2021-12-11T00:00:00.000-0500",8
Henderson,"2021-12-12T00:00:00.000-0500",8
Henderson,"2021-12-17T00:00:00.000-0500",8
Henderson,"2022-02-05T00:00:00.000-0500",8
"LEES BLOCK A","2021-11-20T00:00:00.000-0500",8
"LEES BLOCK A","2021-12-05T00:00:00.000-0500",8
"LEES BLOCK A","2021-12-20T00:00:00.000-0500",8
"LEES BLOCK A","2021-12-22T00:00:00.000-0500",8
"LEES BLOCK A","2022-01-06T00:00:00.000-0500",8
"LEES BLOCK E","2021-12-30T00:00:00.000-0500",8
"LEES BLOCK E","2022-01-09T00:00:00.000-0500",8
"LEES BLOCK E","2022-01-23T00:00:00.000-0500",8
Marchand,"2021-11-18T00:00:00.000-0500",8
Marchand,"2021-11-23T00:00:00.000-0500",8
Marchand,"2021-12-03T00:00:00.000-0500",8
Marchand,"2022-02-07T00:00:00.000-0500",8
MontPetit,"2021-12-26T00:00:00.000-0500",8
MontPetit,"2021-12-27T00:00:00.000-0500",8
MontPetit,"2022-01-01T00:00:00.000-0500",8
Perez,"2021-12-23T00:00:00.000-0500",8
Perez,"2021-12-24T00:00:00.000-0500",8
Polytek,"2021-11-16T00:00:00.000-0500",8
Polytek,"2021-12-01T00:00:00.000-0500",8
SITE,"2022-01-01T00:00:00.000-0500",8
"Sacre Coeur","2022-02-02T00:00:00.000-0500",8
"Seraphin Marion","2021-12-19T00:00:00.000-0500",8
"Seraphin Marion","2022-01-04T00:00:00.000-0500",8
"Seraphin Marion","2022-02-05T00:00:00.000-0500",8
Simard,"2021-12-27T00:00:00.000-0500",8
Stewart,"2021-11-23T00:00:00.000-0500",8
Stewart,"2022-01-25T00:00:00.000-0500",8
Tabaret,"2021-12-24T00:00:00.000-0500",8
Tabaret,"2021-12-27T00:00:00.000-0500",8
Tabaret,"2021-12-31T00:00:00.000-0500",8
Thompson,"2021-12-29T00:00:00.000-0500",8
Vanier,"2022-01-01T00:00:00.000-0500",8
"1 Stewart","2021-11-27T00:00:00.000-0500",7
"1 Stewart","2021-11-28T00:00:00.000-0500",7
"1 Stewart","2021-12-23T00:00:00.000-0500",7
"1 Stewart","2022-01-06T00:00:00.000-0500",7
"1 Stewart","2022-01-13T00:00:00.000-0500",7
"1 Stewart","2022-01-26T00:00:00.000-0500",7
"1 Stewart","2022-02-07T00:00:00.000-0500",7
"1 Stewart","2022-02-10T00:00:00.000-0500",7
"180 Waller","2021-11-18T00:00:00.000-0500",7
"180 Waller","2021-11-30T00:00:00.000-0500",7
"180 Waller","2021-12-14T00:00:00.000-0500",7
"180 Waller","2021-12-16T00:00:00.000-0500",7
"180 Waller","2022-02-03T00:00:00.000-0500",7
"180 Waller","2022-02-04T00:00:00.000-0500",7
"180 Waller","2022-02-09T00:00:00.000-0500",7
"200 Wilbrod","2021-11-16T00:00:00.000-0500",7
"200 Wilbrod","2021-12-01T00:00:00.000-0500",7
"200 Wilbrod","2021-12-15T00:00:00.000-0500",7
"316 Rideau","2021-12-05T00:00:00.000-0500",7
"316 Rideau","2022-01-18T00:00:00.000-0500",7
"316 Rideau","2022-01-20T00:00:00.000-0500",7
"316 Rideau","2022-01-26T00:00:00.000-0500",7
"316 Rideau","2022-01-31T00:00:00.000-0500",7
"535 Legget","2021-11-17T00:00:00.000-0500",7
"535 Legget","2021-11-29T00:00:00.000-0500",7
"535 Legget","2021-12-06T00:00:00.000-0500",7
"535 Legget","2022-01-04T00:00:00.000-0500",7
"535 Legget","2022-01-07T00:00:00.000-0500",7
"535 Legget","2022-01-13T00:00:00.000-0500",7
"600 Peter Morand","2022-01-04T00:00:00.000-0500",7
"600 Peter Morand","2022-01-23T00:00:00.000-0500",7
"600 Peter Morand","2022-01-30T00:00:00.000-0500",7
"600 Peter Morand","2022-02-05T00:00:00.000-0500",7
"850 Peter Morand","2021-12-05T00:00:00.000-0500",7
"850 Peter Morand","2021-12-13T00:00:00.000-0500",7
"850 Peter Morand","2021-12-16T00:00:00.000-0500",7
"850 Peter Morand","2021-12-20T00:00:00.000-0500",7
"850 Peter Morand","2022-01-27T00:00:00.000-0500",7
"850 Peter Morand","2022-02-02T00:00:00.000-0500",7
"Academic Hall","2021-12-14T00:00:00.000-0500",7
"Academic Hall","2022-02-04T00:00:00.000-0500",7
AlumniHouse,"2021-12-19T00:00:00.000-0500",7
AlumniHouse,"2022-01-13T00:00:00.000-0500",7
AlumniHouse,"2022-01-18T00:00:00.000-0500",7
AlumniHouse,"2022-01-20T00:00:00.000-0500",7
AlumniHouse,"2022-01-29T00:00:00.000-0500",7
Arts,"2021-12-26T00:00:00.000-0500",7
Arts,"2021-12-27T00:00:00.000-0500",7
Brooks,"2021-12-22T00:00:00.000-0500",7
Copernicus,"2021-11-28T00:00:00.000-0500",7
Copernicus,"2021-12-17T00:00:00.000-0500",7
Copernicus,"2021-12-19T00:00:00.000-0500",7
Copernicus,"2022-01-14T00:00:00.000-0500",7
Copernicus,"2022-01-18T00:00:00.000-0500",7
Copernicus,"2022-01-23T00:00:00.000-0500",7
Copernicus,"2022-01-24T00:00:00.000-0500",7
Copernicus,"2022-01-25T00:00:00.000-0500",7
EMBA,"2021-12-21T00:00:00.000-0500",7
Gendron,"2021-12-07T00:00:00.000-0500",7
Gendron,"2021-12-10T00:00:00.000-0500",7
Gendron,"2022-01-10T00:00:00.000-0500",7
Gendron,"2022-02-07T00:00:00.000-0500",7
GradHouse,"2021-12-05T00:00:00.000-0500",7
GradHouse,"2021-12-11T00:00:00.000-0500",7
GradHouse,"2022-01-11T00:00:00.000-0500",7
GradHouse,"2022-01-13T00:00:00.000-0500",7
GradHouse,"2022-01-17T00:00:00.000-0500",7
GradHouse,"2022-01-18T00:00:00.000-0500",7
GradHouse,"2022-01-20T00:00:00.000-0500",7
GradHouse,"2022-01-25T00:00:00.000-0500",7
GradHouse,"2022-02-05T00:00:00.000-0500",7
Hagen,"2021-12-26T00:00:00.000-0500",7
Hagen,"2021-12-30T00:00:00.000-0500",7
Hagen,"2021-12-31T00:00:00.000-0500",7
Henderson,"2021-11-19T00:00:00.000-0500",7
Henderson,"2021-11-21T00:00:00.000-0500",7
Henderson,"2021-11-28T00:00:00.000-0500",7
Henderson,"2021-12-16T00:00:00.000-0500",7
Henderson,"2022-01-23T00:00:00.000-0500",7
Henderson,"2022-02-08T00:00:00.000-0500",7
Henderson,"2022-02-09T00:00:00.000-0500",7
Henderson,"2022-02-11T00:00:00.000-0500",7
"LEES BLOCK A","2022-01-04T00:00:00.000-0500",7
"LEES BLOCK E","2022-01-16T00:00:00.000-0500",7
Marchand,"2021-11-25T00:00:00.000-0500",7
Marchand,"2022-02-09T00:00:00.000-0500",7
Morisset,"2021-12-26T00:00:00.000-0500",7
Morisset,"2022-01-01T00:00:00.000-0500",7
Perez,"2021-12-27T00:00:00.000-0500",7
"Sacre Coeur","2021-12-04T00:00:00.000-0500",7
"Sacre Coeur","2021-12-07T00:00:00.000-0500",7
"Sacre Coeur","2021-12-09T00:00:00.000-0500",7
"Sacre Coeur","2021-12-10T00:00:00.000-0500",7
"Sacre Coeur","2021-12-11T00:00:00.000-0500",7
"Sacre Coeur","2022-02-09T00:00:00.000-0500",7
"Seraphin Marion","2022-01-22T00:00:00.000-0500",7
"Seraphin Marion","2022-01-23T00:00:00.000-0500",7
"Seraphin Marion","2022-02-06T00:00:00.000-0500",7
Stewart,"2021-11-24T00:00:00.000-0500",7
Stewart,"2021-11-29T00:00:00.000-0500",7
Stewart,"2021-12-07T00:00:00.000-0500",7
Stewart,"2021-12-12T00:00:00.000-0500",7
Stewart,"2021-12-16T00:00:00.000-0500",7
Stewart,"2022-01-19T00:00:00.000-0500",7
Stewart,"2022-01-26T00:00:00.000-0500",7
Stewart,"2022-01-28T00:00:00.000-0500",7
Stewart,"2022-02-01T00:00:00.000-0500",7
Stewart,"2022-02-02T00:00:00.000-0500",7
Stewart,"2022-02-03T00:00:00.000-0500",7
Tabaret,"2021-12-26T00:00:00.000-0500",7
Thompson,"2021-12-23T00:00:00.000-0500",7
"1 Stewart","2021-11-21T00:00:00.000-0500",6
"1 Stewart","2021-12-04T00:00:00.000-0500",6
"1 Stewart","2022-01-05T00:00:00.000-0500",6
"1 Stewart","2022-02-04T00:00:00.000-0500",6
"100 Laurier","2021-12-27T00:00:00.000-0500",6
"100 Laurier","2021-12-28T00:00:00.000-0500",6
"100 Laurier","2021-12-29T00:00:00.000-0500",6
"100 Laurier","2021-12-31T00:00:00.000-0500",6
"100 Laurier","2022-01-03T00:00:00.000-0500",6
"180 Waller","2021-12-21T00:00:00.000-0500",6
"200 Wilbrod","2021-11-21T00:00:00.000-0500",6
"200 Wilbrod","2021-11-23T00:00:00.000-0500",6
"200 Wilbrod","2021-11-24T00:00:00.000-0500",6
"200 Wilbrod","2021-11-30T00:00:00.000-0500",6
"200 Wilbrod","2021-12-07T00:00:00.000-0500",6
"200 Wilbrod","2022-02-07T00:00:00.000-0500",6
"200 Wilbrod","2022-02-10T00:00:00.000-0500",6
"316 Rideau","2021-11-19T00:00:00.000-0500",6
"316 Rideau","2021-11-29T00:00:00.000-0500",6
"316 Rideau","2021-12-09T00:00:00.000-0500",6
"316 Rideau","2022-01-06T00:00:00.000-0500",6
"316 Rideau","2022-01-10T00:00:00.000-0500",6
"316 Rideau","2022-01-13T00:00:00.000-0500",6
"316 Rideau","2022-02-02T00:00:00.000-0500",6
"316 Rideau","2022-02-09T00:00:00.000-0500",6
"316 Rideau","2022-02-11T00:00:00.000-0500",6
"535 Legget","2021-12-12T00:00:00.000-0500",6
"535 Legget","2021-12-29T00:00:00.000-0500",6
"535 Legget","2021-12-30T00:00:00.000-0500",6
"535 Legget","2022-01-03T00:00:00.000-0500",6
"535 Legget","2022-01-08T00:00:00.000-0500",6
"535 Legget","2022-01-10T00:00:00.000-0500",6
"535 Legget","2022-01-14T00:00:00.000-0500",6
"535 Legget","2022-01-15T00:00:00.000-0500",6
"535 Legget","2022-01-25T00:00:00.000-0500",6
"535 Legget","2022-02-06T00:00:00.000-0500",6
"535 Legget","2022-02-11T00:00:00.000-0500",6
"600 Peter Morand","2021-12-24T00:00:00.000-0500",6
"600 Peter Morand","2021-12-31T00:00:00.000-0500",6
"600 Peter Morand","2022-01-22T00:00:00.000-0500",6
"600 Peter Morand","2022-01-29T00:00:00.000-0500",6
"850 Peter Morand","2022-01-10T00:00:00.000-0500",6
"850 Peter Morand","2022-01-14T00:00:00.000-0500",6
"850 Peter Morand","2022-01-31T00:00:00.000-0500",6
"850 Peter Morand","2022-02-10T00:00:00.000-0500",6
"Academic Hall","2021-12-16T00:00:00.000-0500",6
AlumniHouse,"2021-12-12T00:00:00.000-0500",6
AlumniHouse,"2021-12-18T00:00:00.000-0500",6
AlumniHouse,"2021-12-21T00:00:00.000-0500",6
AlumniHouse,"2022-01-03T00:00:00.000-0500",6
AlumniHouse,"2022-01-04T00:00:00.000-0500",6
AlumniHouse,"2022-01-10T00:00:00.000-0500",6
AlumniHouse,"2022-01-12T00:00:00.000-0500",6
AlumniHouse,"2022-01-14T00:00:00.000-0500",6
AlumniHouse,"2022-01-16T00:00:00.000-0500",6
AlumniHouse,"2022-01-21T00:00:00.000-0500",6
AlumniHouse,"2022-01-23T00:00:00.000-0500",6
AlumniHouse,"2022-01-25T00:00:00.000-0500",6
AlumniHouse,"2022-01-27T00:00:00.000-0500",6
AlumniHouse,"2022-02-06T00:00:00.000-0500",6
Arts,"2021-12-24T00:00:00.000-0500",6
Arts,"2021-12-25T00:00:00.000-0500",6
Arts,"2021-12-31T00:00:00.000-0500",6
Arts,"2022-01-02T00:00:00.000-0500",6
Brooks,"2021-12-23T00:00:00.000-0500",6
Brooks,"2021-12-28T00:00:00.000-0500",6
Brooks,"2022-01-09T00:00:00.000-0500",6
Brooks,"2022-01-16T00:00:00.000-0500",6
CRX,"2021-12-24T00:00:00.000-0500",6
CRX,"2021-12-30T00:00:00.000-0500",6
Copernicus,"2021-12-05T00:00:00.000-0500",6
Copernicus,"2021-12-18T00:00:00.000-0500",6
Copernicus,"2022-01-04T00:00:00.000-0500",6
Copernicus,"2022-01-05T00:00:00.000-0500",6
Copernicus,"2022-01-10T00:00:00.000-0500",6
Copernicus,"2022-01-12T00:00:00.000-0500",6
Copernicus,"2022-01-28T00:00:00.000-0500",6
Copernicus,"2022-02-05T00:00:00.000-0500",6
EMBA,"2022-01-11T00:00:00.000-0500",6
EMBA,"2022-01-18T00:00:00.000-0500",6
Gendron,"2021-11-26T00:00:00.000-0500",6
Gendron,"2022-01-18T00:00:00.000-0500",6
GradHouse,"2021-11-27T00:00:00.000-0500",6
GradHouse,"2021-12-20T00:00:00.000-0500",6
GradHouse,"2021-12-21T00:00:00.000-0500",6
GradHouse,"2021-12-22T00:00:00.000-0500",6
GradHouse,"2022-01-04T00:00:00.000-0500",6
GradHouse,"2022-01-05T00:00:00.000-0500",6
GradHouse,"2022-01-07T00:00:00.000-0500",6
GradHouse,"2022-01-10T00:00:00.000-0500",6
GradHouse,"2022-01-24T00:00:00.000-0500",6
Hagen,"2021-12-27T00:00:00.000-0500",6
Hagen,"2021-12-29T00:00:00.000-0500",6
Hagen,"2022-01-02T00:00:00.000-0500",6
Hagen,"2022-01-03T00:00:00.000-0500",6
KED,"2021-12-25T00:00:00.000-0500",6
"LEES BLOCK A","2021-12-19T00:00:00.000-0500",6
"LEES BLOCK A","2021-12-21T00:00:00.000-0500",6
"LEES BLOCK A","2021-12-25T00:00:00.000-0500",6
"LEES BLOCK A","2022-01-16T00:00:00.000-0500",6
"LEES BLOCK A","2022-01-23T00:00:00.000-0500",6
"LEES BLOCK A","2022-01-30T00:00:00.000-0500",6
"LEES BLOCK E","2021-12-31T00:00:00.000-0500",6
"LEES BLOCK E","2022-01-02T00:00:00.000-0500",6
"LEES BLOCK E","2022-01-08T00:00:00.000-0500",6
LMX,"2021-12-24T00:00:00.000-0500",6
LMX,"2022-01-03T00:00:00.000-0500",6
LMX,"2022-01-08T00:00:00.000-0500",6
LMX,"2022-01-09T00:00:00.000-0500",6
Marchand,"2021-12-07T00:00:00.000-0500",6
Marchand,"2022-02-10T00:00:00.000-0500",6
Marchand,"2022-02-11T00:00:00.000-0500",6
Perez,"2021-12-25T00:00:00.000-0500",6
Perez,"2021-12-26T00:00:00.000-0500",6
Perez,"2022-01-01T00:00:00.000-0500",6
Polytek,"2021-11-30T00:00:00.000-0500",6
Polytek,"2021-12-14T00:00:00.000-0500",6
Polytek,"2022-01-24T00:00:00.000-0500",6
"Sacre Coeur","2021-11-20T00:00:00.000-0500",6
"Sacre Coeur","2021-11-27T00:00:00.000-0500",6
"Sacre Coeur","2021-12-13T00:00:00.000-0500",6
"Sacre Coeur","2021-12-15T00:00:00.000-0500",6
"Sacre Coeur","2022-01-24T00:00:00.000-0500",6
"Seraphin Marion","2022-01-08T00:00:00.000-0500",6
"Seraphin Marion","2022-01-15T00:00:00.000-0500",6
"Seraphin Marion","2022-01-17T00:00:00.000-0500",6
Stewart,"2021-11-19T00:00:00.000-0500",6
Stewart,"2021-12-08T00:00:00.000-0500",6
Stewart,"2021-12-09T00:00:00.000-0500",6
Stewart,"2021-12-10T00:00:00.000-0500",6
Stewart,"2021-12-14T00:00:00.000-0500",6
Stewart,"2021-12-20T00:00:00.000-0500",6
Stewart,"2022-01-10T00:00:00.000-0500",6
Stewart,"2022-01-21T00:00:00.000-0500",6
Stewart,"2022-01-29T00:00:00.000-0500",6
Stewart,"2022-02-04T00:00:00.000-0500",6
Stewart,"2022-02-11T00:00:00.000-0500",6
Tabaret,"2022-01-01T00:00:00.000-0500",6
Thompson,"2021-12-24T00:00:00.000-0500",6
Thompson,"2022-01-01T00:00:00.000-0500",6
Vanier,"2021-12-25T00:00:00.000-0500",6
"1 Stewart","2021-12-05T00:00:00.000-0500",5
"1 Stewart","2021-12-12T00:00:00.000-0500",5
"1 Stewart","2022-01-12T00:00:00.000-0500",5
"1 Stewart","2022-01-16T00:00:00.000-0500",5
"1 Stewart","2022-01-17T00:00:00.000-0500",5
"1 Stewart","2022-01-28T00:00:00.000-0500",5
"1 Stewart","2022-01-29T00:00:00.000-0500",5
"1 Stewart","2022-02-11T00:00:00.000-0500",5
"100 Laurier","2021-12-24T00:00:00.000-0500",5
"100 Laurier","2021-12-25T00:00:00.000-0500",5
"100 Laurier","2021-12-26T00:00:00.000-0500",5
"100 Laurier","2021-12-30T00:00:00.000-0500",5
"100 Laurier","2022-01-01T00:00:00.000-0500",5
"100 Laurier","2022-01-02T00:00:00.000-0500",5
"180 Waller","2021-11-17T00:00:00.000-0500",5
"180 Waller","2021-11-29T00:00:00.000-0500",5
"180 Waller","2021-12-07T00:00:00.000-0500",5
"180 Waller","2021-12-10T00:00:00.000-0500",5
"180 Waller","2021-12-13T00:00:00.000-0500",5
"180 Waller","2022-01-08T00:00:00.000-0500",5
"180 Waller","2022-02-02T00:00:00.000-0500",5
"180 Waller","2022-02-07T00:00:00.000-0500",5
"180 Waller","2022-02-10T00:00:00.000-0500",5
"200 Wilbrod","2021-11-20T00:00:00.000-0500",5
"200 Wilbrod","2021-12-03T00:00:00.000-0500",5
"200 Wilbrod","2021-12-08T00:00:00.000-0500",5
"200 Wilbrod","2021-12-09T00:00:00.000-0500",5
"200 Wilbrod","2021-12-13T00:00:00.000-0500",5
"200 Wilbrod","2021-12-20T00:00:00.000-0500",5
"200 Wilbrod","2022-01-18T00:00:00.000-0500",5
"200 Wilbrod","2022-01-24T00:00:00.000-0500",5
"200 Wilbrod","2022-01-28T00:00:00.000-0500",5
"200 Wilbrod","2022-02-09T00:00:00.000-0500",5
"316 Rideau","2021-12-02T00:00:00.000-0500",5
